"HolderAddress","Quantity","PendingBalanceUpdate"
"0x259ae15e3b07e051ddef0b76d06f136e0bc24aad","2","No"
"0x869ec00fa1dc112917c781942cc01c68521c415e","2","No"
"0x60dfcd9996a143721723b0c37b3aba0d1e0a424e","2","No"
"0x3983e864dfc308618529cd1b419470b4a19428f0","2","No"
"0xbecf9cece9fbc2c9d66c2709cc2bd448ded30fc2","2","No"
"0x7cf5aebf4ad2fc68705e0467744ba45575fdfaa8","2","No"
"0xf4fcf13072eaf2d7c68690d3812bdc847106566d","2","No"
"0xf3e52c9756a7cc53f15895b11cc248b1694c3d81","2","No"
"0x57ca6c685105bdf8f718158babc6e032ac5afb55","2","No"
"0x343ee80f82440a498e48ae186e066809750a055b","2","No"
"0x13c6a19ccd443372c3ce86bc57887ee06ebaea70","2","No"
"0x7c9d3e4eebce0c56703696fb0c5983859834de61","2","No"
"0x704d9150ba2594be73857337aa7a987c3bb6a25d","2","No"
"0xcb6a936a9069aeab34f15c9da33b7e78253a31f2","2","No"
"0xce2dc79fd4b71279ccf3cd07dae4ad1ce3729898","2","No"
"0xeeb5bafb9e41b1f09e0f77bb32be6e8af5fc469b","2","No"
"0xe0bb184d1360d418b942dbdfdf0b8012d68ae9f2","2","No"
"0xfe08ccf2ed278cc14ebd8decbefb080c64c021b4","2","No"
"0x7b77d3ba373040f868a92c54c9b234a62988d4d9","2","No"
"0x7918b47759e8bce8489f3b54aad0ea71ce6bddbc","2","No"
"0xa27daefd10c2412c75e50420b5e2f74055010108","2","No"
"0x1c08a4cd0ae5668cade183ef797b21f36b265ac3","2","No"
"0xe4c86157ae05e33369123e58dae55b124b3a64b4","2","No"
"0x19d74f3ab452b027c0ff27612f611477f0a3b1ad","2","No"
"0xef3e454d38a7b7a9ecbe49cfecaa4f30bb31b60a","2","No"
"0x03a101901bafa5d179ada227b3fc2c3cec4ce000","2","No"
"0x69122a76d81b7e5371a1eae26b43ce8d38d4342b","2","No"
"0xbf09a70a0166d52cc9af514e9ea658b8399c814f","2","No"
"0x39d4cfb24b6431297b62bcff03748f21e2617d7a","2","No"
"0xaf4c64ce28a4b357e8e83dcfaa5b5207a77b9c3a","2","No"
"0x9142a4be0e76a2cd0f571e0cb2bd57479d33082f","2","No"
"0x98f654450c796a41b76cb2a3731bf22ab5d32da9","2","No"
"0x4b4ceed78420e41898fa837be4d2320c7bbb9e50","2","No"
"0x88289ac519efb1cba5f522970e63264a969bed06","2","No"
"0xc48cb41fc7240a76d3d35558fd707e45cc5c2eca","2","No"
"0xd939d6ce4bbe5d3eb800cc6053b94a7901f7c5e2","2","No"
"0x2605dc6893676ae48bc39e708b262bcbece666e0","2","No"
"0x35434a35c19cabc4bd508edf538cc1cf33bda688","2","No"
"0x8bdf6b52959581c0a8f4e99fa71b2225dc691814","2","No"
"0x12dd0aa708c22f662611b9bb585aef9cb4c3d4d9","2","No"
"0x3c76073cdc8e52d056e4611a8c6604092b2132c9","2","No"
"0x843793006d45402566fc232dde7050f1bd892c73","2","No"
"0xacedb42f28a5b05603d9004bbb65218d6c2e5927","2","No"
"0x9ac49d2ff6d3cafb8811d3de84cfe065b55cdfff","2","No"
"0x4dc2d35d5cf020c5d2756c93a712b29e058dd527","2","No"
"0x1795953240570adc885caa16721b9fe7e26f5e26","2","No"
"0xb8452370507965180c053b578403ba1347ded1ad","2","No"
"0x527a3ab8f1ff9172fd7d380863c54edec60bd41d","2","No"
"0xf3e3bdf191ebecbc84fede4706f2b5f05ee5be45","2","No"
"0x478157491bd8b9b27ef7f132e3c28f8e4a9222c6","2","No"
"0x28430f7eb70406a74fdf01a62c1c162cd3a04f00","2","No"
"0x0b15b27e1739d96fb971da481ffc2520157dcf66","2","No"
"0xa15a103b2e4546e07d1cd86af57c5c589f0a6cef","2","No"
"0xaae92514927d26f5e53e975d5317276294a3617c","2","No"
"0xb04ab7b9e04878a99e70733d026c1d93c0dbe38b","2","No"
"0x85e3ab6358633278c1607683c1d1afb25ba23bb0","2","No"
"0x68ea913a3caad9f917ba458897284364d33456e3","2","No"
"0x4a2c786651229175407d3a2d405d1998bcf40614","2","No"
"0x2329d6d67dc1d4da1858e2fe839c20e7f5456081","2","No"
"0x3d201d3eab070ff3d579d33c153ea8c8b8dd3d66","2","No"
"0xa35b95b60af5205dbd02571d8d72ef83f79a28af","2","No"
"0xd90a770752d1fe68f5251c97f95b465a260f5204","2","No"
"0xe317c793ebc9d4a3732ca66e5a8fc4ffc213b989","2","No"
"0x71e794316b5a8a4735c05980ad10bdfe2114097a","2","No"
"0x9f63017a0211a3531ff83064b78e8bc28874eaa2","2","No"
"0xc24d5b145c21f570a38cbb95cfd8ebb923182732","2","No"
"0x2bbb89a93cd251757482133147cd54be3041e694","2","No"
"0x2964d617fd62994a65102c82dde82ae46d7503ff","2","No"
"0x76954086d3eb6db904cdc11214c48b62b094c72f","2","No"
"0x472eb912b103269d0f8d94311ca6886fc5efa2c4","2","No"
"0xc4c2ec4dc124c24db91d284e16c3dd93c76b52aa","2","No"
"0x8091deca14db6db65555331b83f09d23188af92b","2","No"
"0xc4e4984e243f2b833e31513ed4a5025922922d61","2","No"
"0xefc4fd62b5589d0c8dc8bb196e160771c14785a7","2","No"
"0x6b6ca48da27304eeeb1d15d355d948f68b852733","2","No"
"0x44b70ae56fba516b7468e4996ff4b8005d09d1b0","2","No"
"0xaeae3201957353a9d0dd24321e866e92e1c13d86","2","No"
"0x4a3d9403ae894afd6645c583e836285895fdcebb","2","No"
"0x71e86dcfcd525375ffd924791046ab48102dab40","2","No"
"0xc6ee516b0426c7fca0399eaa73438e087b967d57","2","No"
"0x662135d6fba3d1cbc7c70fde998b6fa8a22bf515","2","No"
"0xcd1614532d3a47d3640880f216b94c197397b5a9","2","No"
"0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435","2","No"
"0x12de416b3cfb1acddfbeeddbbb4de4d83d051526","2","No"
"0xcc5773cb237be0b08407b250045352d45c3a11fb","2","No"
"0x5efa253bfa8c626000393c6c654611267261d942","2","No"
"0xbd3635b6967fe6a3df13597e55db1d454121f30e","2","No"
"0x3bcc926329b9ae4326d2f12adcbe42e3689cfbfa","2","No"
"0x92fb377a13503a779af34642526a6491340bbb22","2","No"
"0x4ca8ad618eeadebc07fdc4da8ae0c84d88ec3deb","2","No"
"0x3bbebf87b8db82f59873acd450bca31caf61de12","2","No"
"0xedb54d30f854212063f5134a97616b7af997c043","2","No"
"0xbb468c1ddfe9e50521641d840d6550caa5479343","2","No"
"0x89e2a574bddb193ee5650cc59c8f17b46f18f5d7","2","No"
"0x3a4aa2841b72a2c8bf0dd8fae828c1118f5d25e2","2","No"
"0x137736d85ec3e9bc0d91027a217393c82f3f3e27","2","No"
"0xbcc599587aa0c97f7ceeee9c3bb2db2b33f835e4","2","No"
"0x9a77d4df2222bf672e74375f68baffbb324cf133","2","No"
"0x73e719df12691b6b892daa896bb36c4ecb6533e4","2","No"
"0x923d5989154747d62cc20a8f3c3d0a907f150ee8","2","No"
"0x86b1abe842b5d9d30dc450a3e354ee54548a187d","2","No"
"0x12c689393cf1ff581acc7cb7d250920ddc57b5d7","2","No"
"0xf4c51f0860e8e453fbcf2737e3f88b102ae1ca07","2","No"
"0x3927c6d7ac022576c29988d893e824e1eaa26e4d","2","No"
"0xd71958a1a3ed0e98fb39b44e05f6bd2b2da764ba","2","No"
"0x5590cce7f0bef5860c3646e5e16af4e2f9871243","2","No"
"0xf2560d49bd7d70762baf060efa6ed3e135f9700c","2","No"
"0x354d5fcf8834242970498126307623363e2f50c1","2","No"
"0x7370fcac7a6ff6911965389661267efb05547bd2","2","No"
"0x3893e707ef23ad48c89d4af55d289a61f42a2535","2","No"
"0x29af08400d3fb9a8a5b403c5408340e784d72ae1","2","No"
"0x7f8ed6fb027bacf0f94c43d82a5de140a6b06145","2","No"
"0x6ddb0a7fb27999883b0aafd1b8f47efd337b35a8","2","No"
"0xf92858da9c178b50167fc8d0a7e737ad12e08cbf","2","No"
"0x421fde6855be0bd833c9f70e02fca3a3d0b200c5","2","No"
"0x38b807a474553d3f5eb3e93b3927383fbe4bb2a7","2","No"
"0xbc2facb3ffd83ac5a0f93d647db24a859c583ad2","2","No"
"0x6bc09c35e53baddba2722e6b38aef87a3e335c4e","2","No"
"0x9020d2115a4d6151b5307aa9a58b9e8601e2187d","2","No"
"0xc0ffee51d02020203f0d9a8dd3e640460fb0b63d","2","No"
"0xfc3e84375815d1546a75baa6ebb728125bb6abae","2","No"
"0x7c4f055042a6b6eae1ace82ac0e3d37158d4c9c0","2","No"
"0x9ac41e441131d8bad5f165c2a8dd71e5f7bfaea8","2","No"
"0xd38db2777b7f59d273437413484b71945f52f4d5","2","No"
"0x400bcadaa207ccc3573de1989a9eb92c3b0b48b4","2","No"
"0xa186727fdaf90cd7d9972572e32c618ce04206f8","2","No"
"0x7bd3429450f4d887bd268c757c26ec90dd3ca9e5","2","No"
"0x4a5f6cd2d89ce7f178debca5ff7a189d23576a45","2","No"
"0xce57461b057ffe346faf9a13597ebd61da705ad4","2","No"
"0xbe8377398879245a14e1453ffa711f93121c9273","2","No"
"0x3520ce26ddf0651e20ed446f3d1c08ab546ddc70","2","No"
"0x01949019cd391ade8855dc8a32ca05b629a946d9","2","No"
"0x78db9fa7214765014732cd9b32947a96473e7133","2","No"
"0xe524f93e5dab234dfa56ef67f846119400df8cee","2","No"
"0x61e484b8ba9105f753fc20206e625c86b9ba6830","2","No"
"0x5da7351a4cb03c33e11f51841bc614d985812821","2","No"
"0x7801c1ba42e1e9ae13c0b1c957b01b25312dac16","2","No"
"0xbbe0c6c6c7d69bf19611097328b03174558cad5b","2","No"
"0x7f0722dc8690383be380bb8b7fd0e51e4ef911a3","2","No"
"0x39b65f3083ba5b6ae565dedfa030f9b16253a86f","2","No"
"0x77384d1a96d72ff0ee887534011296d8037003ad","2","No"
"0xfdb8dd3b488d16feb72ccb6bed86d51ecdd1d58c","2","No"
"0x019ae3430263f42254d22f427f8dcf3f5f7ba9ff","2","No"
"0x4ab206a28ad6082aea25ae987f94ade481ba2f61","2","No"
"0xdfc69d532b34c01b935d6afec014dcbacaa05d90","2","No"
"0x2049b0e6f4b62b45edde56cd03b2ebd28ecf9929","2","No"
"0x47c81cc164230f4c90c727c5ef82cacd6ac91388","2","No"
"0x49a8e5acb7b212edec595262b3bd730b8f483498","2","No"
"0xc96f68ea3cbb48b5ebd1647156e1c2ec77e1180a","2","No"
"0x16f036bf563975032d887dfb98e94a644ee06f04","2","No"
"0x341e560c3adf0bf72f27d94ed91467c3982ea156","2","No"
"0xf1f77d1cfa18f1801b94380ea70c0e75961643b2","2","No"
"0xab52d27989403d6fe00abe0b987141b84aa63717","2","No"
"0x12d3c902a478576acfb5b2080b453267e48c1752","2","No"
"0x644f2a357b7d2f6588f3ef913eeb4efefd30f59a","2","No"
"0xda99f18e847d17a5cb72c48cdff1166080a27720","2","No"
"0xacaf9615d3d89a780a6b25d66cae302f0fca2884","2","No"
"0x90518f0cd466eb95afebea9e1e970eea1dcf587b","2","No"
"0xf7b18e107eb36797f4ce36de756630b9c30969ad","2","No"
"0x1668d0fcde9e16aae96c27130b67f4241f838337","2","No"
"0x2f3a97ead2453d432b061d52a1ea4c2aba130869","2","No"
"0x27ea20af8405792e7d70bac8b465aef99598657c","2","No"
"0x5be1ad47a11e78bd78b66a1a41c855d899f8891b","2","No"
"0x50881c3ef423842581bac8caca3d898fe9775e94","2","No"
"0x997e90714de98c8e55c4534c2d75494bd02bb22b","2","No"
"0xf87acaa7c2446ff1bd45827f55f7f75104ab8614","2","No"
"0xdbf8fb17ce8b149eff09026939b452573e66330a","2","No"
"0xd1d6014aaab75be02844c2faaa64e4c8757d6bd1","2","No"
"0x11da2d789fbe7aa6d8c65263bdcb50bf8a30e011","2","No"
"0xa201c90419124cdebfb7fb7d2d289793c9bc5360","2","No"
"0xcd4ddf2aed875248d6d586b57146858a71eafc02","2","No"
"0xc98d8c153fcf66955a44b4678255ba2174f71e05","2","No"
"0xb0d0b6da40e1b3abca12a38f5bd95793de935635","2","No"
"0x604a060d8eaa48bf10ed99b6f643557d645dde82","2","No"
"0xa299842fd0c72ae699b08d0acce721bb738f1fc0","2","No"
"0x72bf0778874fc88f3e95adaecdd983b2be665476","2","No"
"0x6432d2bca1dab4ad3b695e09ac70358bad4fb1b1","2","No"
"0xf70bd5596f83110208db05b413ff8ed907cf778f","2","No"
"0x1a9a0b97ce419891f67468f81c91bc82497956e8","2","No"
"0x11c3a7ba155c1ac2fea7002659e5146bc00db217","2","No"
"0x9ebd10b46b43351097cab2d3c03ccf440957a2a9","2","No"
"0xfcff8daa820994ed6eca95c3dc1941b017006977","2","No"
"0x51f439eed9b34a1b6745171b4b63bbcff2bef593","2","No"
"0x54a8c5cf7149c067f8cd7653afa0af599b0f1fcf","2","No"
"0xc42ca4e43a1d386b5346d10ae5d266021e7b6c6d","2","No"
"0xacc2e1716e26b86ff10d9d769cae8a27fe5aebdf","2","No"
"0x2a767edcb45169994e42c89d475de96230b74ca5","2","No"
"0x65733138d2920b2c1ed326ea90139bf089355817","2","No"
"0x5a2652dd57b4a29aeec39f871bfdfa6b5f42297a","2","No"
"0xa4d3786210a59cc113eedf5a30e1358ed9befa2a","2","No"
"0x4e3bfc2f139b59a5da252b4a2cc1665a03a8a668","2","No"
"0xe805881f3f2c651d08303960ed4b9066d0a35aac","2","No"
"0x8cde2790eb41fbbccf346e934924bb87808c836d","2","No"
"0x9cfa56f52b8ee892bcdcd7af86d18bc1af478b2d","2","No"
"0x563743b56ae3f7be08e4651ff0f981d582de14b8","2","No"
"0x4c9e66b9a32c62def9f3e145d2b1f56ff0c3852f","2","No"
"0xe7325531f981496f1cf9bf8c4925d1f1c5d9c33d","2","No"
"0x73dada4c113e1a51c81bb0739193bc8968322e86","2","No"
"0x0db1f475e841948777eaaa6519efeb6e4d01648c","2","No"
"0x2cb9f9f85ff5f91655dfc8e1a3a5e7118d9c8955","2","No"
"0x527abbd3b14eaec4a5539b9186d18e71d0f6d816","2","No"
"0x730a4924d660932b66b2f0c2cf4e620bc49089ef","2","No"
"0x1143d16a0276653a3be32b298ceff28067d5f85d","2","No"
"0xd7ddee93bbd141863d9e2c2746f210e0887c8c9b","2","No"
"0xe0b2add5c2d094008d014369ab6bc5c42cf3acad","2","No"
"0x3f18b55c4950c9d091631ee1dedcd063072e35c0","2","No"
"0x2beb9c37be63e0ebd4e1a76ec9ab5c15bc03a76a","2","No"
"0x4e28dee6193035725e993860bf8838d4e5326a9c","2","No"
"0xb389ed755bd9b21ebe1b12ee0f2a4d16a74d69e4","2","No"
"0xb7ca4f6d36d34fc3ca895a9d5d84bce96acb7202","2","No"
"0xbe984f5d3d6040d57ffc8d7700243e29da6750b7","2","No"
"0xf2b0fb1ce12026be847b2492b4e935b290c433a7","2","No"
"0x7b97eb84174d4cf0a0aa214e3c0337113e2e7cbd","2","No"
"0x4add6d10680210419c83d4663689ba3657294b73","2","No"
"0x40a9799580cb57d5fbec317f1b8c5c0e84d4b74d","2","No"
"0xe343948a11cc6c63254b32b203c5b1b3c25d14db","2","No"
"0x2eaceaf721fd3df4d36d0d59c7922528f96fcf3d","2","No"
"0x14b889b25e70f60d8dc0aa5f10c83680add61351","2","No"
"0xc8f7643165302508e669a64d39d767f851b477d0","2","No"
"0x88382063b0c4efa6ca3cfa447fbaba6936f5c3db","2","No"
"0x39a829abf30f2aa9deb31cfcb543aa3c5c967e98","2","No"
"0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1","2","No"
"0xafde3420ad24da4ff363e8711f7c71edab526cd5","2","No"
"0x452cf04c292d82e4b439f25937da959ec5bc3417","2","No"
"0x38f6d0cd7c324f8005113eb9c275892683b11332","2","No"
"0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b","2","No"
"0xbd746ab0318da8682a96c40e87a28f6d1f0048d1","2","No"
"0xbf5928c1d26d956805bbbfb6986b445b737618dd","2","No"
"0x4db8ac0c360c40dfcb674c7129ed1b73e0d2e9c0","2","No"
"0x01a746f9e48bd620b43fd1c5bacadf8474b41f46","2","No"
"0xd29607c55f5fdab07aeceab923d2f93a48d1d610","2","No"
"0x6af34c80822d7feaaa0a1a5a91c54d6d44a69d2f","2","No"
"0x2ae0c7bda14523fc6cc58d10150779517108f731","2","No"
"0x25d49c5357788721b30bf17c426195d09c6480cd","2","No"
"0x436aaf056bac67abad576bfa504c98eae0918b79","2","No"
"0x6cf61c97674c65c68d1e816eccf36061acd9a65c","2","No"
"0xae418379ab3290b0029aa75926edf2db03e662bd","2","No"
"0x20cf6f56ef057157ab8a48c82ed97258148c403c","2","No"
"0xd1b5cdde6b1d6b2401b1ab6297f7f9aba721c6cc","2","No"
"0x27ae9d926322d8a8ffa6d3c7e3d462af6b4a2a60","2","No"
"0xb7e89b0e3737cbbb5f96743d3c8395b9dcc15a70","2","No"
"0x01f6fa3dfa7c4771d05f05d6d24f50f18acaac15","2","No"
"0x4db09b4b38e1f5ffe992abc0aedcf41dcec4fce1","2","No"
"0x1eb6b97f841f9f33efa547a4f46a2656bebdff84","2","No"
"0x2d64fa7e25f72de2d479046ad547ceb7905ae6cd","2","No"
"0x8acdf97aa7365de3c2d86e5cfdbd0005b335935c","2","No"
"0x11a2bf6103f36fd5face333b68d8801f24368509","2","No"
"0xb87ef8dd15d564f963b3c30a1cf449a001d318de","2","No"
"0xa207dab6c728636d81f1b841ad29a6933a053dab","2","No"
"0x5da3fa8a1abf5b2278d34e20473ab49b5a7bed3a","2","No"
"0x25451737bc63edce924ea581825cfc32fcbb8547","2","No"
"0xf1415e433df09a26f03876fcfea6dacbf02c2079","2","No"
"0x3e029cc9c894d149b07465df1e8548facf5fa8ef","2","No"
"0x9208a0c6d206b00aead7f447098671d50a89159e","2","No"
"0xfc88a85c9912068aaf3c6ed3b5635dceda12797f","2","No"
"0xfb3484999baafc7b8d83cb0b7efc9922519db99b","2","No"
"0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d","1","No"
"0x7754564cccefe946c48810885800ccad0711791a","1","No"
"0x1594d95e78cc2bc68bad79ae92f91d9b729face2","1","No"
"0xf181fb5b46df60e8babdb3ad52bbb98ff0be2b81","1","No"
"0xeefbada5539f9ae2c87c1151cdb2057398383342","1","No"
"0xb7f296fe3b08da98d224fbb663d3fa25150a8eea","1","No"
"0x22903d1fb4a7adce83210eaf27b3fab8fa8c4f63","1","No"
"0xc6b69b579b94cc2e89ab37c5dd4ede3df05df04e","1","No"
"0x985b03cdc4def39ed62785458f339de0121be4d3","1","No"
"0x0b9e99e938aab21618aa2bf543c60c167967bbc4","1","No"
"0x8382705d1b1c61cb417ad7caf361f4981220bf16","1","No"
"0x0fb95b8c2d19f1cbd2dfe9ecb3bdf992cb9e8b92","1","No"
"0x6b5bbd4aaa860705a8674e1de639c3dfff734b0f","1","No"
"0x5986759cd05cb157bfdd9c4fc341697053980a4a","1","No"
"0xfb469965ec425d5b83da58dd75a3a77ac06eafa1","1","No"
"0x41285de3f6beaeb89427421a5b71c4fe26604c6b","1","No"
"0x7de4e994a6780c1c2ca8ac69bb15246d61ed576f","1","No"
"0x4d51d2941c972f2492e2619b04ca22b04e086596","1","No"
"0xdc29524cf37361403cad32c1317f1547ab2e8bb5","1","No"
"0x7b3c26e2f2eb7ff5050bf77c8c0ed435d8e7bcb5","1","No"
"0x7ba977aa4267dbcd7f37c1249f963dffb532ba79","1","No"
"0x130c6664b088e95427ff8a897b601996d5ea69b7","1","No"
"0xf78cee25a21582ad47e9fb7acc67b4c216f7ca59","1","No"
"0xfba792d508d0f61e6bfd7c5a5bd00802a97aa0b2","1","No"
"0x4f4ebf556cfdc21c3424f85ff6572c77c514fcae","1","No"
"0xefdd4ba354f84ef3790281ba7b24e71a42d030cb","1","No"
"0x284643cea4d1aa85596c69195557967408fc18f7","1","No"
"0xa3c79b411df103431d333790e88ab0a6fb5f0946","1","No"
"0xa1e4acbcd8b4cea1df025b93809741f672b4b817","1","No"
"0x20b48bdf395232acae5d6e3b345c0f107ffa8abd","1","No"
"0x94e179def45b2b377610ee915ac513ba17685151","1","No"
"0x73ac521add6681f62eff6f128bdc8bcdc16a3642","1","No"
"0xaeb2914f66222fa7ad138e128a0575048bc76032","1","No"
"0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d","1","No"
"0x94651dd003d22b8b6a74efbdf599a1f324a6d7c4","1","No"
"0xf0e87cc2e401f297b8113fb861977c42e1f71573","1","No"
"0xa39e3e54eaf64d0c0f3ebb4d46dac6c2985de5a2","1","No"
"0x6ec6a0e46845a439d53f2affcff5e1a2b7e59b77","1","No"
"0x6433f9917b9c4f7f25bf4f0aca85855616b2fe30","1","No"
"0x91a02a0834fe18b872efe8fb4d47c5ef8c4d3337","1","No"
"0x8871ea8d261404f7c2e2e31cc2de87b221c49592","1","No"
"0xfe5f91462d4f55bde3e0c695c30f16fc3150d4e0","1","No"
"0x8d5b7e52f4da53be0d838dff8c147558c1edb8e3","1","No"
"0xf1b1ac4cc89b151de017e06ed7d82436505a6056","1","No"
"0x916a5ca8d0ee4d7721eda5b2d69f9688b32c452a","1","No"
"0x57bc69e44a0b873fdc04a9aa78405d4546d41cec","1","No"
"0x9759241f23fb3d3606612f243784bf8d47b3788e","1","No"
"0xcba7f4f44473e32dd01cd863622b2b8797681955","1","No"
"0x44ddbb35cfebbafe98e402970517b33d8e925eb3","1","No"
"0xf6ff6becfe9d0b78424c598352cc8f64d0d1d675","1","No"
"0xfc58f7a3ba25d95dce1beaf3aa69512752b298b6","1","No"
"0x156ee818fa2c95ff20f5b3420a6c0e6ee1d4cb3d","1","No"
"0x3716508118177f589d2f7ecaec5979dbd3ad9f5b","1","No"
"0xf508fea5ae6d2edc1479fc46f0eeb646e31fffa6","1","No"
"0x9addbaab4ceb0dd829c6d8ea5ade0962e1de1a4b","1","No"
"0x93a119cef5f8bcc53a88cdb25b646aba59f3c613","1","No"
"0x7b0d5784397a65ca9c5efe8ba1ac6766d1b1e407","1","No"
"0x137fb45f21a04a476b5698f520bec3326120a492","1","No"
"0x6e855ebda9256182b52c9a45cf4492a574e9d955","1","No"
"0xe45b81ea4d4aa9e7205b11f6ec9708032569580b","1","No"
"0x9d01071695c2b0294ec14a7cc66d39e9c4f4323f","1","No"
"0x84cc56358ce4effef5b9357f1de5ab693e2f6c29","1","No"
"0x2b9497ac9c0e240c9c682ad99c27434e8702194c","1","No"
"0xda09911c8be778269714b163151bcfb94c1b9ae9","1","No"
"0xa55700532a21717036dffe33a52bb0a808516259","1","No"
"0x2996fe21cf925d4304ac11ef7c61481e97e73979","1","No"
"0x0a46dce04a11852f4d7edf51dbaa3c0239071687","1","No"
"0x1db00695685d207c125a5c29bd2183c4f0b9cd97","1","No"
"0x349ce4ac6a8ba99220cba6b35ba0eca7d61cab7a","1","No"
"0x1fd18bebcd1dde8be03429c31500a528cb9793ed","1","No"
"0x1da58933f381edf6f09e9faf2ca789b48e58bafb","1","No"
"0xb7f70f8d33191055d3f4f67952ed046834e1e871","1","No"
"0x80fb5880f38185661962e475ac1557817dc9faea","1","No"
"0x7e0a623b4dd59730812b62022c59c2cc3546cc08","1","No"
"0x015419fd230d3a0cb8480233fd2be02625980700","1","No"
"0xf90dc93eeea448a4e69166fb397a0252370668e4","1","No"
"0x4cdd2cbc814b0021f32c609bd6d1ad285db3fa80","1","No"
"0xd0116778a76dda1bd0ed5cefb87aff6a46ecc580","1","No"
"0x0f9a70567cf4ec7ed9746c9251438b8d1c6d7072","1","No"
"0x37175de23651777f9611c37b2d8f4d420fa67772","1","No"
"0xca730abf2dc0e4e318d2d6d38cb5d4e733d02ae3","1","No"
"0xcd54f6bf098c9869ceccffcab0089fee8786a7d2","1","No"
"0x71e2788b29e032226e6d3b6e5b35490fd3e478c3","1","No"
"0x8afedb9b535cdaf31d2bcbac67edaeef676c88ce","1","No"
"0x30a1963ec5a2cfe7e36dae4aaea39ef6fd499745","1","No"
"0xfa5a9b0f25d033d30fdf62cf00e83fd7a366f619","1","No"
"0x6ab2be4c4621ecd949d657ab095d71c96d3983bf","1","No"
"0xfa50e8ae8e380fad984850f9f2ba7eb424502d6d","1","No"
"0x44b5ee104dea900084edb7623251daabc612bcd7","1","No"
"0x07658d9c7a375339fdcaf2121d12c4864722875c","1","No"
"0x7588d9d75bf639c6430ce6f136dc28336f25896e","1","No"
"0xace9c83441712359402d0eac940343826310784f","1","No"
"0xbe994cf43f52fd73fe45ced29f06d1b08bd1709a","1","No"
"0xf27c504c6094ff413cce631390e2ad1160ed58c9","1","No"
"0xb042deae1551e3dec71693b5224f8d298ad9a4b1","1","No"
"0xc21c8bbd5e9046253a0673e375141ed4a45ec4b7","1","No"
"0xb42c464652683b3e8c725e9aeae096c3179a4a5c","1","No"
"0x294fc9869e2cf3d3e41a1f792ef003df31788dec","1","No"
"0x0f9b1b68f848cb65f532bc12825357201726d3d2","1","No"
"0x2440b90e1f840f5426057fccf1a78afebbaf7f96","1","No"
"0xe4da8809f9a6d8ffc92f303d2c30bb7a4a788e5d","1","No"
"0x3d233f393249a810d9841110f60b2f931e89c32f","1","No"
"0xa62c1e465ff8a8da1269abbdd869d12b26566c66","1","No"
"0x18e78aea97328450a2998c0e79f39651e25b0a00","1","No"
"0x25a73c46ab70da5a7b72c5e33ffef74d3129feee","1","No"
"0xea302cf778a1186843ae10689695349f5388e0d9","1","No"
"0xdffda37c4ba2faccac137df790872529a2d3ea44","1","No"
"0xa802d1c5e2e571ce95177d1029227a18aac91051","1","No"
"0xfe6d53989ccdd216d3b88ecae986439022b257ae","1","No"
"0x356a545a052087c8cdaca3e22917a17f944c5f2a","1","No"
"0x8565f7bfa3c69b48f3dd6efb48caab0e6fb68cf3","1","No"
"0xef62aa7fbf52e72c069ac09ff7e874ed64e3a59a","1","No"
"0xc9e81dcb14346ab53bf881970a1a6e1eac6f067f","1","No"
"0x0ce37226fb83d9142456e0292bc87c38d5335edd","1","No"
"0x0068f027e853947322684afcd8906fc10c34d04f","1","No"
"0x097c12019d6220a7ad79d3dda10817ff22bfa258","1","No"
"0xd57e5ced08dc37e019fda1f83cfa99c2e647b905","1","No"
"0xf95082e9bc09e16d93a43a2c6cf207677aafa183","1","No"
"0xf9a47fbb34527a05b41aeafc9476b39ff0014278","1","No"
"0xfaae7eb8009b99c0fcbe5906d6ad736345084284","1","No"
"0xc9434a5b4bf72526d137f761c4e5c97f22244df4","1","No"
"0x4defa30195094963cfac7285d8d6e6e523c7f90d","1","No"
"0x7b9aa7664b0cd18cc9f25284fc69e0a830ccef35","1","No"
"0xd2d91544b5e890851cf541297fed5d196c46e662","1","No"
"0xd114b66903a4fe92a75bb95e6b3059c0766ed0d9","1","No"
"0x97e0c83128490e4ec8e4143004597e632e46c4ca","1","No"
"0x774cc602ba90978538288f89a03e36d7700917fa","1","No"
"0x80fbca284730c1c0662402a13d76b870fa3aa202","1","No"
"0x9b50ce25f6c5e0e6a8f46abcaff02a2b629346ff","1","No"
"0x929d99600bb36dde6385884b857c4b0f05aede35","1","No"
"0xd775973824d3c891540efa680afc3b7fbf791a0b","1","No"
"0x1e7e5bdcef55ec658f2a29a9bcbc69cabaf1606a","1","No"
"0x0e7feae272f750d38a299b710700b7df6169a95a","1","No"
"0x7f1c92a70da9baf9cd3efd6624b9ed6e138f4f83","1","No"
"0x6ed378ef6d8d17a32adad6b43457eac7c6343058","1","No"
"0x00cd1e89e2f1397cf1538a3e1d610c786805a2de","1","No"
"0x4f00648aa62620fb287571833edb6e7b471baa75","1","No"
"0x6997060d6ba220d8a0b102e0003fe12796b874bd","1","No"
"0x041a59ab6fc7920823892a5e3f21a086bae913f0","1","No"
